DeviceID 42
"Date and Time	Sequence number	FM Radio	TV	Mobile 800 MHz Downlink	Mobile 800 MHz Uplink	Mobile 900 MHz Uplink	Mobile 900 MHz Downlink	Mobile 1.8 GHz Uplink	Mobile 1.8 GHz Downlink	DECT	Mobile 2.1 GHz Uplink	Mobile 2.1 GHz Downlink	ISM 2.4 GHz	Mobile 2.6 GHz Uplink	Mobile 2.6 GHz Downlink	Mobile 3.5 GHz	WiFi 5 GHz	Total	Overload	GPS Fix	GPS Lat	GPS Lon	GPS Altitude	GPS HDOP	GPS# Satellites	GPS Speed	Marker	Battery charge	USB cable"
"06/30/2017 09:32:28	 371	0.0159	0.0043	0.0245	0.0073	0.0016	0.0100	0.3696	0.0400	0.0115	0.0014	0.0238	0.0185	0.0014	0.0024	0.0026	0.0255	0.3754	 	1	4733.1362N	00735.4665E	288.1	1.06 	8 	19.88	 	93%	no"
"06/30/2017 09:32:32	 372	0.0161	0.0041	0.0260	0.0028	0.0017	0.0155	0.1703	0.0372	0.0140	0.0014	0.0377	0.0060	0.0014	0.0057	0.0014	0.0357	0.1859	 	1	4733.1484N	00735.4750E	286.3	1.01 	8 	20.17	 	93%	no"
"06/30/2017 09:32:36	 373	0.0171	0.0043	0.0328	0.0024	0.0016	0.0194	0.0556	0.0435	0.0198	0.0014	0.0457	0.0416	0.0013	0.0109	0.0014	0.0000	0.1053	 	1	4733.1569N	00735.4820E	285.2	1.06 	8 	16.90	 	93%	no"
"06/30/2017 09:32:40	 374	0.0155	0.0057	0.0599	0.0122	0.0019	0.0247	0.0177	0.0785	0.0327	0.0014	0.1269	0.0067	0.0014	0.1949	0.0014	0.0235	0.2586	 	1	4733.1660N	00735.4855E	284.4	1.06 	8 	15.15	 	93%	no"
"06/30/2017 09:32:44	 375	0.0162	0.0038	0.0156	0.0134	0.0035	0.0088	0.0142	0.0596	0.0418	0.0015	0.0239	0.0191	0.0012	0.0216	0.0014	0.0000	0.0877	 	1	4733.1759N	00735.4914E	283.7	1.06 	8 	10.92	 	93%	no"
"06/30/2017 09:32:48	 376	0.0165	0.0041	0.0147	0.1133	0.0032	0.0085	0.0859	0.0896	0.0817	0.0023	0.0193	0.0065	0.0064	0.0361	0.0014	0.0000	0.1931	 	1	4733.1901N	00735.5069E	280.8	1.06 	8 	9.01 	 	93%	no"
"06/30/2017 09:32:52	 377	0.0162	0.0039	0.0145	0.0259	0.0026	0.0062	0.0750	0.0507	0.0956	0.0039	0.0101	0.0074	0.0015	0.0352	0.0014	0.0000	0.1413	 	1	4733.1961N	00735.5084E	278.3	1.01 	8 	3.70 	 	93%	no"
"06/30/2017 09:32:56	 378	0.0165	0.0037	0.0163	0.0092	0.0104	0.0053	0.0204	0.0838	0.0990	0.0076	0.0142	0.0074	0.0013	0.0427	0.0014	0.0000	0.1419	 	1	4733.1972N	00735.5084E	277.1	1.01 	8 	0.11 	 	93%	no"
"06/30/2017 09:33:00	 379	0.0165	0.0041	0.0168	0.0282	0.0017	0.0072	0.0313	0.0879	0.0813	0.0025	0.0157	0.0199	0.0012	0.0528	0.0014	0.0000	0.1421	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:04	 380	0.0165	0.0040	0.0149	0.0124	0.0017	0.0067	0.0273	0.0773	0.0886	0.0017	0.0111	0.0075	0.0012	0.0387	0.0014	0.0000	0.1303	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:08	 381	0.0163	0.0039	0.0153	0.0124	0.0016	0.0068	0.0220	0.0709	0.1010	0.0027	0.0138	0.0064	0.0012	0.0419	0.0014	0.0000	0.1357	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:12	 382	0.0165	0.0041	0.0159	0.0165	0.0016	0.0076	0.0173	0.0626	0.1234	0.0018	0.0142	0.0070	0.0013	0.0400	0.0014	0.0000	0.1489	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:16	 383	0.0165	0.0042	0.0156	0.0121	0.0016	0.0081	0.0159	0.0739	0.0829	0.0020	0.0126	0.0063	0.0013	0.0331	0.0014	0.0000	0.1210	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:20	 384	0.0165	0.0040	0.0172	0.0142	0.0016	0.0065	0.0267	0.0808	0.1037	0.0042	0.0123	0.0071	0.0014	0.0378	0.0014	0.0000	0.1431	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:24	 385	0.0165	0.0041	0.0116	0.0149	0.0016	0.0072	0.0148	0.0707	0.0754	0.0015	0.0132	0.0080	0.0013	0.0404	0.0014	0.0000	0.1161	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:28	 386	0.0161	0.0043	0.0143	0.0158	0.0016	0.0072	0.0235	0.1143	0.1088	0.0020	0.0142	0.0088	0.0012	0.0330	0.0014	0.0000	0.1662	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:32	 387	0.0155	0.0040	0.0141	0.0139	0.0017	0.0090	0.0333	0.1781	0.1919	0.0056	0.0117	0.0252	0.0014	0.0852	0.0014	0.0000	0.2801	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:36	 388	0.0161	0.0082	0.0182	0.0111	0.0025	0.0099	0.0441	0.4621	0.7639	0.0074	0.0203	0.0259	0.0015	0.2183	0.0014	0.0475	0.9225	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:40	 389	0.0166	0.0052	0.0326	0.0089	0.0020	0.0146	0.0247	0.1926	0.3571	0.0083	0.0343	0.0199	0.0020	0.0874	0.0014	0.0240	0.4204	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:44	 390	0.0161	0.0039	0.0256	0.0051	0.0016	0.0267	0.0235	0.1442	0.1353	0.0030	0.0570	0.0098	0.0015	0.0487	0.0014	0.0000	0.2169	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:48	 391	0.0163	0.0038	0.0082	0.0166	0.0028	0.0063	0.0576	0.1947	0.0768	0.0261	0.0073	0.0168	0.0030	0.0178	0.0014	0.0499	0.2272	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:52	 392	0.0216	0.0039	0.0064	0.0031	0.0016	0.0046	0.0531	0.0599	0.0236	0.0035	0.0180	0.0511	0.0015	0.0050	0.0014	0.0210	0.1046	 	1	4733.1972N	00735.5084E	277.1	1.01 	8 	0.00 	 	93%	no"
"06/30/2017 09:33:56	 393	0.0190	0.0040	0.0052	0.0039	0.0018	0.0046	0.1223	0.0379	0.0113	0.0035	0.0047	0.0087	0.0015	0.0027	0.0014	0.0276	0.1336	 	1	4733.1972N	00735.5084E	277.1	1.06 	8 	0.00 	 	93%	no"
"06/30/2017 09:34:00	 394	0.0216	0.0039	0.0060	0.0284	0.0016	0.0046	0.1939	0.0211	0.0088	0.0120	0.0034	0.0082	0.0015	0.0031	0.0014	0.0000	0.1993	 	1	4733.1972N	00735.5084E	277.1	1.11 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:04	 395	0.0264	0.0038	0.0059	0.0391	0.0018	0.0047	0.0972	0.0146	0.0064	0.0199	0.0059	0.0139	0.0017	0.0024	0.0014	0.0000	0.1124	 	1	4733.1972N	00735.5084E	277.1	1.11 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:08	 396	0.0295	0.0039	0.0066	0.0452	0.0016	0.0047	0.1762	0.0177	0.0078	0.0036	0.0049	0.0211	0.0016	0.0021	0.0014	0.0275	0.1889	 	1	4733.1972N	00735.5084E	277.1	1.08 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:12	 397	0.0305	0.0040	0.0051	0.0026	0.0016	0.0046	0.0646	0.0150	0.0102	0.0046	0.0055	0.0235	0.0015	0.0035	0.0014	0.0211	0.0811	 	1	4733.1972N	00735.5084E	277.1	1.08 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:16	 398	0.0258	0.0037	0.0063	0.0024	0.0017	0.0046	0.0446	0.0198	0.0074	0.0044	0.0042	0.0090	0.0024	0.0023	0.0014	0.0458	0.0735	 	1	4733.1972N	00735.5084E	277.1	1.10 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:20	 399	0.0301	0.0038	0.0060	0.0024	0.0016	0.0046	0.0908	0.0206	0.0080	0.0066	0.0036	0.0251	0.0023	0.0032	0.0014	0.0000	0.1021	 	1	4733.1972N	00735.5084E	277.1	1.08 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:24	 400	0.0280	0.0038	0.0055	0.0024	0.0016	0.0046	0.0455	0.0208	0.0059	0.0060	0.0058	0.0190	0.0017	0.0015	0.0014	0.0000	0.0619	 	1	4733.1972N	00735.5084E	277.1	1.10 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:28	 401	0.0294	0.0037	0.0051	0.0253	0.0016	0.0047	0.0660	0.0195	0.0064	0.0069	0.0079	0.0081	0.0045	0.0019	0.0014	0.0209	0.0836	 	1	4733.1972N	00735.5084E	277.1	1.10 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:32	 402	0.0257	0.0038	0.0055	0.0168	0.0016	0.0046	0.0169	0.0159	0.0068	0.0034	0.0064	0.0066	0.0292	0.0054	0.0014	0.0000	0.0508	 	1	4733.1972N	00735.5084E	277.1	1.08 	7 	0.00 	 	93%	no"
"06/30/2017 09:34:36	 403	0.0181	0.0040	0.0059	0.0045	0.0016	0.0046	0.0236	0.0233	0.0150	0.0041	0.0061	0.0213	0.0014	0.0041	0.0014	0.0000	0.0477	 	1	4733.1972N	00735.5084E	277.1	1.05 	8 	0.00 	 	93%	no"
"06/30/2017 09:34:40	 404	0.0420	0.0040	0.0071	0.0032	0.0018	0.0052	0.0380	0.0481	0.0056	0.0025	0.0157	0.0275	0.0013	0.0061	0.0014	0.0000	0.0819	 	1	4733.2587N	00735.6604E	275.6	1.05 	8 	16.75	 	93%	no"
"06/30/2017 09:34:44	 405	0.0586	0.0040	0.0098	0.0372	0.0016	0.0066	0.0133	0.0278	0.0058	0.0049	0.0159	0.0432	0.0016	0.0098	0.0014	0.0000	0.0906	 	1	4733.2798N	00735.6772E	276.5	1.05 	8 	25.21	 	93%	no"
"06/30/2017 09:34:48	 406	0.0594	0.0048	0.0066	0.0160	0.0016	0.0061	0.0199	0.0219	0.0041	0.0492	0.0227	0.0179	0.0018	0.0190	0.0014	0.0000	0.0917	 	1	4733.2925N	00735.6974E	275.2	1.05 	8 	27.93	 	93%	no"
"06/30/2017 09:34:52	 407	0.0464	0.0064	0.0100	0.0286	0.0016	0.0069	0.0267	0.0257	0.0041	0.0782	0.0811	0.0444	0.0015	0.0440	0.0014	0.0244	0.1475	 	1	4733.3088N	00735.7135E	273.9	1.05 	8 	32.51	 	93%	no"
"06/30/2017 09:34:56	 408	0.1410	0.0152	0.0329	0.0094	0.0016	0.0187	0.0211	0.0636	0.0163	0.0043	0.0561	0.0056	0.0016	0.0087	0.0014	0.0000	0.1722	 	1	4733.3288N	00735.7267E	271.8	1.05 	8 	36.69	 	93%	no"
"06/30/2017 09:35:00	 409	0.1398	0.0150	0.0276	0.0088	0.0016	0.0210	0.0085	0.0656	0.0215	0.0044	0.0542	0.0374	0.0017	0.0050	0.0014	0.0000	0.1740	 	1	4733.3516N	00735.7458E	270.5	1.05 	8 	42.45	 	93%	no"
"06/30/2017 09:35:04	 410	0.1555	0.0105	0.0217	0.0067	0.0016	0.0176	0.0100	0.0624	0.0238	0.0091	0.0824	0.0085	0.0015	0.0017	0.0014	0.0000	0.1914	 	1	4733.3760N	00735.7615E	265.3	1.05 	8 	43.38	 	93%	no"
"06/30/2017 09:35:08	 411	0.0536	0.0121	0.0264	0.0352	0.0018	0.0130	0.2827	0.1352	0.0165	0.0014	0.0739	0.0071	0.0014	0.0015	0.0015	0.0482	0.3338	 	1	4733.4010N	00735.7805E	263.8	1.05 	8 	44.32	 	93%	no"
"06/30/2017 09:35:12	 412	0.0630	0.0065	0.0171	0.0084	0.0016	0.0114	0.0108	0.1832	0.0255	0.0014	0.0628	0.0061	0.0015	0.0014	0.0014	0.0293	0.2091	 	1	4733.4268N	00735.8015E	260.6	1.05 	8 	44.95	 	93%	no"
"06/30/2017 09:35:16	 413	0.0266	0.0042	0.0087	0.0319	0.0016	0.0072	0.0278	0.0977	0.0168	0.0040	0.0436	0.0063	0.0014	0.0014	0.0014	0.0000	0.1201	 	1	4733.4495N	00735.8198E	259.0	1.05 	8 	41.27	 	93%	no"
"06/30/2017 09:35:20	 414	0.0202	0.0042	0.0061	0.0066	0.0016	0.0073	0.0729	0.0437	0.0164	0.0283	0.0370	0.0047	0.0015	0.0015	0.0014	0.0205	0.1033	 	1	4733.4712N	00735.8388E	256.9	1.05 	8 	40.67	 	93%	no"
"06/30/2017 09:35:24	 415	0.0252	0.0041	0.0060	0.0124	0.0016	0.0108	0.1202	0.0294	0.0270	0.0225	0.0233	0.0043	0.0013	0.0026	0.0014	0.0000	0.1345	 	1	4733.4910N	00735.8557E	255.4	1.05 	8 	34.75	 	93%	no"
"06/30/2017 09:35:28	 416	0.0226	0.0040	0.0105	0.0084	0.0016	0.0158	0.0233	0.0256	0.0160	0.0072	0.0244	0.0043	0.0014	0.0037	0.0014	0.0000	0.0556	 	1	4733.5079N	00735.8690E	252.4	1.05 	8 	28.70	 	93%	no"
"06/30/2017 09:35:32	 417	0.0198	0.0040	0.0053	0.0081	0.0016	0.0292	0.0213	0.0324	0.0083	0.0144	0.0176	0.0055	0.0011	0.0069	0.0014	0.0000	0.0595	 	1	4733.5203N	00735.8804E	250.4	1.05 	8 	20.62	 	93%	no"
"06/30/2017 09:35:36	 418	0.0317	0.0060	0.0051	0.0085	0.0016	0.0679	0.0110	0.0527	0.0140	0.0035	0.0233	0.0053	0.0014	0.0074	0.0014	0.0000	0.0975	 	1	4733.5288N	00735.8901E	248.9	1.05 	8 	14.49	 	93%	no"
"06/30/2017 09:35:40	 419	0.0240	0.0042	0.0050	0.0148	0.0016	0.0624	0.0158	0.0690	0.0244	0.0068	0.0387	0.0054	0.0014	0.0096	0.0014	0.0000	0.1096	 	1	4733.5344N	00735.8936E	247.6	1.00 	8 	6.40 	 	93%	no"
"06/30/2017 09:35:44	 420	0.0217	0.0045	0.0048	0.0090	0.0016	0.0494	0.0142	0.0984	0.0169	0.0016	0.0210	0.0057	0.0012	0.0067	0.0014	0.0000	0.1172	 	1	4733.5368N	00735.8937E	246.7	1.00 	8 	1.36 	 	93%	no"
"06/30/2017 09:35:48	 421	0.0230	0.0126	0.0091	0.0063	0.0016	0.0488	0.0081	0.0630	0.0156	0.0024	0.0239	0.0049	0.0013	0.0063	0.0014	0.0000	0.0901	 	1	4733.5371N	00735.8932E	246.5	1.05 	8 	0.00 	 	93%	no"
"06/30/2017 09:35:52	 422	0.0222	0.0030	0.0041	0.0094	0.0016	0.0441	0.0322	0.0553	0.0090	0.0019	0.0187	0.0072	0.0013	0.0042	0.0014	0.0000	0.0846	 	1	4733.5370N	00735.8932E	246.5	1.05 	8 	0.00 	 	93%	no"
"06/30/2017 09:35:56	 423	0.0248	0.0030	0.0043	0.0055	0.0016	0.0437	0.0098	0.0432	0.0097	0.0060	0.0168	0.0051	0.0011	0.0036	0.0014	0.0000	0.0707	 	1	4733.5370N	00735.8933E	246.5	1.00 	8 	0.09 	 	93%	no"
"06/30/2017 09:36:00	 424	0.0208	0.0564	0.0039	0.0120	0.0016	0.0473	0.0238	0.0341	0.0058	0.0018	0.0106	0.0087	0.0018	0.0039	0.0014	0.0000	0.0893	 	1	4733.5370N	00735.8933E	246.5	1.05 	8 	0.00 	 	93%	no"
"06/30/2017 09:36:04	 425	0.0256	0.0137	0.0043	0.0173	0.0016	0.0510	0.0061	0.0369	0.0058	0.0029	0.0125	0.0052	0.0011	0.0052	0.0014	0.0000	0.0736	 	1	4733.5370N	00735.8933E	246.5	1.05 	8 	0.00 	 	93%	no"
"06/30/2017 09:36:08	 426	0.0261	0.0037	0.0053	0.0103	0.0016	0.0273	0.0043	0.0369	0.0056	0.0022	0.0156	0.0049	0.0012	0.0051	0.0014	0.0000	0.0574	 	1	4733.5370N	00735.8933E	246.5	1.05 	8 	0.00 	 	93%	no"
"06/30/2017 09:36:12	 427	0.0277	0.0516	0.0043	0.0057	0.0016	0.0383	0.0666	0.0335	0.0065	0.0033	0.0112	0.0060	0.0011	0.0034	0.0014	0.0000	0.1036	 	1	4733.5370N	00735.8933E	246.5	1.05 	8 	0.00 	 	93%	no"
"06/30/2017 09:36:16	 428	0.0262	0.0155	0.0035	0.0063	0.0016	0.0288	0.0088	0.0278	0.0054	0.0066	0.0110	0.0052	0.0015	0.0041	0.0014	0.0000	0.0539	 	1	4733.5370N	00735.8933E	246.5	1.05 	8 	0.00 	 	93%	no"
"06/30/2017 09:36:20	 429	0.0225	0.0038	0.0037	0.0065	0.0016	0.0334	0.0090	0.0251	0.0070	0.0033	0.0104	0.0057	0.0012	0.0065	0.0014	0.0000	0.0515	 	1	4733.5370N	00735.8934E	246.5	1.08 	7 	0.13 	 	93%	no"
"06/30/2017 09:36:24	 430	0.0236	0.0198	0.0039	0.0111	0.0016	0.0252	0.0088	0.0176	0.0047	0.0028	0.0191	0.0049	0.0011	0.0058	0.0014	0.0000	0.0507	 	1	4733.5371N	00735.8935E	246.5	1.08 	7 	0.20 	 	93%	no"
"06/30/2017 09:36:28	 431	0.0225	0.0097	0.0055	0.0153	0.0016	0.0271	0.0084	0.0365	0.0062	0.0039	0.0150	0.0052	0.0011	0.0044	0.0014	0.0000	0.0577	 	1	4733.5372N	00735.8936E	246.5	1.08 	7 	1.36 	 	93%	no"
"06/30/2017 09:36:33	 432	0.0197	0.0040	0.0041	0.0024	0.0016	0.0458	0.0098	0.0233	0.0049	0.0023	0.0197	0.0047	0.0011	0.0042	0.0014	0.0000	0.0602	 	1	4733.5383N	00735.8942E	246.5	1.10 	7 	0.00 	 	93%	no"
"06/30/2017 09:36:37	 433	0.0177	0.0037	0.0043	0.0026	0.0016	0.1492	0.0331	0.0276	0.0040	0.0057	0.0195	0.0255	0.0011	0.0169	0.0014	0.0000	0.1608	 	1	4733.5386N	00735.8957E	246.6	1.00 	8 	9.70 	 	93%	no"
"06/30/2017 09:36:41	 434	0.0188	0.0057	0.0045	0.0024	0.0016	0.2151	0.0104	0.1396	0.0089	0.0034	0.1021	0.0098	0.0014	0.0353	0.0014	0.0000	0.2795	 	1	4733.5501N	00735.9031E	247.1	1.05 	8 	17.85	 	93%	no"
"06/30/2017 09:36:45	 435	0.0170	0.0036	0.0043	0.0024	0.0016	0.0512	0.0127	0.0151	0.0037	0.0033	0.0079	0.0087	0.0012	0.0117	0.0014	0.0000	0.0603	 	1	4733.5723N	00735.9026E	248.0	1.10 	7 	21.07	 	93%	no"
"06/30/2017 09:36:49	 436	0.0180	0.0035	0.0039	0.0024	0.0016	0.0253	0.0449	0.0104	0.0030	0.0014	0.0065	0.0117	0.0012	0.0028	0.0014	0.0000	0.0577	 	1	4733.5895N	00735.8993E	248.7	1.08 	7 	21.06	 	93%	no"
"06/30/2017 09:36:53	 437	0.0174	0.0035	0.0030	0.0024	0.0016	0.0217	0.0325	0.0091	0.0038	0.0018	0.0060	0.0083	0.0013	0.0059	0.0014	0.0000	0.0459	 	1	4733.5995N	00735.8929E	249.3	1.08 	7 	17.62	 	93%	no"
"06/30/2017 09:36:57	 438	0.0161	0.0031	0.0032	0.0024	0.0016	0.0145	0.0369	0.0076	0.0018	0.0014	0.0052	0.0047	0.0015	0.0019	0.0014	0.0000	0.0445	 	1	4733.6090N	00735.8868E	250.3	1.08 	7 	15.73	 	93%	no"
"06/30/2017 09:37:01	 439	0.0165	0.0033	0.0050	0.0024	0.0035	0.0137	0.0328	0.0138	0.0021	0.0016	0.0080	0.0068	0.0014	0.0016	0.0014	0.0000	0.0436	 	1	4733.6189N	00735.8810E	251.0	1.00 	8 	15.55	 	93%	no"
"06/30/2017 09:37:05	 440	0.0177	0.0031	0.0061	0.0023	0.0016	0.0180	0.0304	0.0246	0.0036	0.0014	0.0154	0.0093	0.0015	0.0016	0.0014	0.0000	0.0506	 	1	4733.6360N	00735.8822E	252.0	1.05 	8 	22.12	 	93%	no"
"06/30/2017 09:37:09	 441	0.0181	0.0030	0.0066	0.0032	0.0016	0.0098	0.0213	0.0091	0.0020	0.0014	0.0155	0.0065	0.0012	0.0012	0.0014	0.0000	0.0363	 	1	4733.6466N	00735.8983E	253.6	1.04 	8 	25.20	 	93%	no"
"06/30/2017 09:37:13	 442	0.0166	0.0032	0.0051	0.0023	0.0016	0.0678	0.0188	0.0086	0.0028	0.0014	0.0315	0.0052	0.0012	0.0012	0.0014	0.0000	0.0798	 	1	4733.6524N	00735.9235E	255.0	1.00 	8 	26.97	 	93%	no"
"06/30/2017 09:37:17	 443	0.0186	0.0033	0.0056	0.0022	0.0016	0.0405	0.0140	0.0090	0.0024	0.0076	0.0189	0.0071	0.0012	0.0012	0.0014	0.0000	0.0528	 	1	4733.6674N	00735.9446E	255.6	1.08 	7 	30.78	 	93%	no"
"06/30/2017 09:37:21	 444	0.0185	0.0043	0.0105	0.0023	0.0016	0.0946	0.0124	0.0137	0.0049	0.0014	0.0402	0.0048	0.0012	0.0012	0.0014	0.0000	0.1069	 	1	4733.6842N	00735.9627E	256.7	1.08 	7 	31.89	 	93%	no"
"06/30/2017 09:37:25	 445	0.0208	0.0091	0.0152	0.0023	0.0016	0.0302	0.0180	0.0112	0.0026	0.0014	0.0434	0.0065	0.0011	0.0012	0.0014	0.0000	0.0636	 	1	4733.6962N	00735.9808E	257.4	1.08 	7 	26.05	 	93%	no"
"06/30/2017 09:37:29	 446	0.0331	0.0077	0.0111	0.0023	0.0016	0.0173	0.0489	0.0131	0.0051	0.0019	0.0326	0.0067	0.0011	0.0012	0.0014	0.0000	0.0728	 	1	4733.7072N	00735.9938E	258.2	1.09 	7 	19.62	 	93%	no"
"06/30/2017 09:37:33	 447	0.0245	0.0080	0.0165	0.0023	0.0016	0.0202	0.0234	0.0241	0.0032	0.0014	0.0613	0.0237	0.0013	0.0012	0.0014	0.0000	0.0825	 	1	4733.7137N	00736.0056E	258.8	1.09 	7 	18.78	 	93%	no"
"06/30/2017 09:37:37	 448	0.0268	0.0083	0.0522	0.0026	0.0016	0.0112	0.0290	0.0389	0.0028	0.0013	0.0426	0.0048	0.0013	0.0012	0.0014	0.0000	0.0886	 	1	4733.7199N	00736.0159E	259.4	1.09 	7 	17.51	 	93%	no"
"06/30/2017 09:37:41	 449	0.0323	0.0127	0.1944	0.0026	0.0016	0.0366	0.0207	0.0846	0.0048	0.0013	0.0918	0.0051	0.0014	0.0012	0.0014	0.0000	0.2376	 	1	4733.7213N	00736.0241E	259.5	1.09 	7 	10.99	 	93%	no"
"06/30/2017 09:37:45	 450	0.0356	0.0051	0.0415	0.0024	0.0016	0.0137	0.0346	0.0244	0.0033	0.0014	0.0460	0.0047	0.0014	0.0013	0.0014	0.0000	0.0846	 	1	4733.7323N	00736.0211E	259.8	1.08 	7 	9.20 	 	93%	no"
"06/30/2017 09:37:49	 451	0.0317	0.0135	0.0291	0.0026	0.0016	0.0148	0.0616	0.0417	0.0047	0.0016	0.0267	0.0065	0.0013	0.0022	0.0015	0.0000	0.0927	 	1	4733.7570N	00736.0109E	261.7	1.00 	8 	15.51	 	93%	no"
"06/30/2017 09:37:53	 452	0.0453	0.0125	0.0195	0.0024	0.0016	0.0120	0.0230	0.0381	0.0085	0.0013	0.0275	0.0051	0.0012	0.0034	0.0014	0.0000	0.0748	 	1	4733.7645N	00736.0041E	262.1	1.04 	8 	13.98	 	93%	no"
"06/30/2017 09:37:57	 453	0.0273	0.0110	0.0140	0.0024	0.0017	0.0149	0.0311	0.0379	0.0045	0.0014	0.0283	0.0058	0.0015	0.0016	0.0014	0.0000	0.0675	 	1	4733.7709N	00735.9982E	262.8	1.04 	8 	13.17	 	93%	no"
"06/30/2017 09:38:01	 454	0.0242	0.0067	0.0120	0.0024	0.0016	0.0197	0.0096	0.0365	0.0049	0.0038	0.0253	0.0064	0.0013	0.0014	0.0014	0.0000	0.0576	 	1	4733.7776N	00735.9945E	263.3	1.00 	8 	12.88	 	93%	no"
"06/30/2017 09:38:05	 455	0.0170	0.0047	0.0066	0.0022	0.0016	0.0332	0.0076	0.0405	0.0100	0.0014	0.0403	0.0084	0.0011	0.0013	0.0014	0.0000	0.0705	 	1	4733.7846N	00735.9898E	264.0	1.00 	8 	13.11	 	93%	no"
"06/30/2017 09:38:09	 456	0.0198	0.0041	0.0059	0.0023	0.0016	0.0648	0.0257	0.0498	0.0081	0.0015	0.0359	0.0075	0.0012	0.0012	0.0014	0.0000	0.0960	 	1	4733.7919N	00735.9858E	264.4	1.04 	8 	10.21	 	93%	no"
"06/30/2017 09:38:13	 457	0.0512	0.0047	0.0053	0.0021	0.0016	0.1150	0.0324	0.0453	0.0108	0.0014	0.0596	0.0060	0.0014	0.0012	0.0014	0.0000	0.1507	 	1	4733.7995N	00735.9872E	264.0	1.00 	8 	12.50	 	93%	no"
"06/30/2017 09:38:17	 458	0.0372	0.0043	0.0060	0.0023	0.0016	0.1785	0.0174	0.0416	0.0110	0.0022	0.0762	0.0062	0.0014	0.0012	0.0014	0.0000	0.2033	 	1	4733.8022N	00735.9915E	264.2	1.00 	8 	9.51 	 	93%	no"
"06/30/2017 09:38:21	 459	0.0221	0.0033	0.0048	0.0026	0.0016	0.2333	0.0782	0.0589	0.0179	0.0014	0.0765	0.0153	0.0013	0.0012	0.0014	0.0000	0.2664	 	1	4733.7995N	00735.9906E	265.0	1.00 	8 	5.66 	 	93%	no"
"06/30/2017 09:38:25	 460	0.0218	0.0034	0.0061	0.0024	0.0021	0.2646	0.0099	0.1186	0.0323	0.0033	0.1101	0.0373	0.0024	0.0012	0.0014	0.0000	0.3152	 	1	4733.7971N	00735.9899E	265.3	1.00 	8 	3.32 	 	93%	no"
"06/30/2017 09:38:29	 461	0.0208	0.0033	0.0062	0.0024	0.0033	0.2490	0.0075	0.1040	0.0156	0.0014	0.1125	0.0148	0.0015	0.0012	0.0014	0.0000	0.2941	 	1	4733.7963N	00735.9915E	265.3	1.00 	8 	0.00 	 	93%	no"
"06/30/2017 09:38:33	 462	0.0182	0.0033	0.0046	0.0024	0.0025	0.2286	0.0063	0.1104	0.0164	0.0015	0.1255	0.0120	0.0015	0.0012	0.0014	0.0000	0.2846	 	1	4733.7963N	00735.9915E	265.3	1.04 	8 	0.00 	 	93%	no"
"06/30/2017 09:38:37	 463	0.0182	0.0033	0.0041	0.0024	0.0035	0.2930	0.0213	0.0876	0.0156	0.0038	0.1118	0.0144	0.0015	0.0012	0.0014	0.0000	0.3277	 	1	4733.7963N	00735.9915E	265.3	1.09 	7 	0.00 	 	93%	no"
"06/30/2017 09:38:41	 464	0.0193	0.0035	0.0045	0.0024	0.0020	0.2473	0.0103	0.1001	0.0133	0.0034	0.1023	0.0081	0.0015	0.0012	0.0014	0.0000	0.2871	 	1	4733.7963N	00735.9915E	265.3	1.09 	7 	0.00 	 	93%	no"
